reference,projection,downsample_frac,n_features,kappa,uns_rate,Method
baron-human,segerstolpe,50%,0-100,0.688099343265077,52.46717971933,scmap-cell
baron-human,segerstolpe,50%,0-100,0.863427913929092,21.7292892711634,scmap-cell
baron-human,segerstolpe,50%,0-100,0.844073639321853,20.8239022181983,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.905195065633039,49.3888637392485,scmap-cell
baron-human,segerstolpe,50%,200-500,0.848649389020966,17.609778180172,scmap-cell
baron-human,segerstolpe,50%,200-500,0.903449385639246,17.609778180172,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.904997397188964,60.3440470801267,scmap-cell
baron-human,segerstolpe,50%,0-100,0.868993591622068,20.0995925758262,scmap-cell
baron-human,segerstolpe,50%,0-100,0.864463977565484,17.1118153010412,scmap-cell
baron-human,segerstolpe,50%,0-100,0.866601315542473,19.3752829334541,scmap-cell
baron-human,segerstolpe,50%,0-100,0.834741562116348,35.6722498868266,scmap-cell
baron-human,segerstolpe,50%,0-100,0.865499141023153,36.6681756450883,scmap-cell
baron-human,segerstolpe,50%,0-100,0.836719995547742,38.9769126301494,scmap-cell
baron-human,segerstolpe,50%,0-100,0.880905598269063,36.62290629244,scmap-cell
baron-human,segerstolpe,50%,0-100,0.86502951747467,32.9108193752829,scmap-cell
baron-human,segerstolpe,50%,0-100,0.770182397417827,66.908103214124,scmap-cell
baron-human,segerstolpe,50%,0-100,0.920377126219684,36.62290629244,scmap-cell
baron-human,segerstolpe,50%,0-100,0.845062051316058,26.3014938886374,scmap-cell
baron-human,segerstolpe,50%,0-100,0.837572152685087,28.2028066998642,scmap-cell
baron-human,segerstolpe,50%,0-100,0.819871044501161,36.5776369397918,scmap-cell
baron-human,segerstolpe,50%,0-100,0.926591994686965,46.8990493435944,scmap-cell
baron-human,segerstolpe,50%,0-100,0.847605942284907,34.4047080126754,scmap-cell
baron-human,segerstolpe,50%,0-100,0.785091208498104,31.2358533272974,scmap-cell
baron-human,segerstolpe,50%,0-100,0.86780290921867,30.1493888637392,scmap-cell
baron-human,segerstolpe,50%,0-100,0.748184697593243,31.7338162064283,scmap-cell
baron-human,segerstolpe,50%,0-100,0.696248206365009,23.585332729742,scmap-cell
baron-human,segerstolpe,50%,0-100,0.831515980695737,24.8528746038932,scmap-cell
baron-human,segerstolpe,50%,0-100,0.842546048244303,56.9488456315075,scmap-cell
baron-human,segerstolpe,50%,0-100,0.88566325611939,46.4463558171118,scmap-cell
baron-human,segerstolpe,50%,0-100,0.901302649264512,34.1330918967859,scmap-cell
baron-human,segerstolpe,50%,0-100,0.838950895735783,29.3345405160706,scmap-cell
baron-human,segerstolpe,50%,0-100,0.872754396375312,43.5491172476234,scmap-cell
baron-human,segerstolpe,50%,0-100,0.788331743114566,32.3675871435038,scmap-cell
baron-human,segerstolpe,50%,0-100,0.793337018334442,47.4422815753735,scmap-cell
baron-human,segerstolpe,50%,0-100,0.861729817317553,36.5776369397918,scmap-cell
baron-human,segerstolpe,50%,0-100,0.862663674798528,25.3055681303757,scmap-cell
baron-human,segerstolpe,50%,0-100,0.87568426750406,26.7994567677682,scmap-cell
baron-human,segerstolpe,50%,0-100,0.746962588246928,57.6731552738796,scmap-cell
baron-human,segerstolpe,50%,0-100,0.909998816265755,47.2612041647804,scmap-cell
baron-human,segerstolpe,50%,0-100,0.856821854993297,26.6183793571752,scmap-cell
baron-human,segerstolpe,50%,0-100,0.799595806508101,26.8447261204165,scmap-cell
baron-human,segerstolpe,50%,0-100,0.80981396208131,40.2444545043006,scmap-cell
baron-human,segerstolpe,50%,0-100,0.753527590991568,25.0339520144862,scmap-cell
baron-human,segerstolpe,50%,0-100,0.850344422709459,31.5527387958352,scmap-cell
baron-human,segerstolpe,50%,0-100,0.816626214788906,29.4250792213671,scmap-cell
baron-human,segerstolpe,50%,0-100,0.783196537179719,33.091896785876,scmap-cell
baron-human,segerstolpe,50%,0-100,0.797441682464244,30.1493888637392,scmap-cell
baron-human,segerstolpe,50%,0-100,0.762284916283652,31.8243549117248,scmap-cell
baron-human,segerstolpe,50%,0-100,0.71358583809341,18.6509732910819,scmap-cell
baron-human,segerstolpe,50%,0-100,0.856374851215603,40.0181077410593,scmap-cell
baron-human,segerstolpe,50%,0-100,0.708389731216962,43.141693073789,scmap-cell
baron-human,segerstolpe,50%,0-100,0.790526305127322,26.5731100045269,scmap-cell
baron-human,segerstolpe,50%,0-100,0.862032256171495,34.857401539158,scmap-cell
baron-human,segerstolpe,50%,0-100,0.781959245552236,26.2109551833409,scmap-cell
baron-human,segerstolpe,50%,0-100,0.893377290517299,36.4870982344952,scmap-cell
baron-human,segerstolpe,50%,0-100,0.848015418725637,40.6518786781349,scmap-cell
baron-human,segerstolpe,50%,0-100,0.879372549785431,32.5033952014486,scmap-cell
baron-human,segerstolpe,50%,0-100,0.867316310634995,35.5364418288818,scmap-cell
baron-human,segerstolpe,50%,0-100,0.870284477095802,30.9642372114079,scmap-cell
baron-human,segerstolpe,50%,0-100,0.786369239197425,34.3141693073789,scmap-cell
baron-human,segerstolpe,50%,200-500,0.842095472524169,19.0583974649163,scmap-cell
baron-human,segerstolpe,50%,200-500,0.867842667712613,26.5278406518787,scmap-cell
baron-human,segerstolpe,50%,200-500,0.825203220864084,18.0172023540063,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.91876148461155,58.804889090086,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.902276369285459,69.895880488909,scmap-cell
baron-human,segerstolpe,50%,200-500,0.871509625311783,18.3793571751924,scmap-cell
baron-human,segerstolpe,50%,0-100,0.875951277380712,32.7297419646899,scmap-cell
baron-human,segerstolpe,50%,0-100,0.935035901739235,21.6840199185152,scmap-cell
baron-human,segerstolpe,50%,0-100,0.81929673024767,17.2928927116342,scmap-cell
baron-human,segerstolpe,50%,0-100,0.837577347567323,18.3793571751924,scmap-cell
baron-human,segerstolpe,50%,0-100,0.844056133160663,46.9895880488909,scmap-cell
baron-human,segerstolpe,50%,0-100,0.774684903463187,35.1742870076958,scmap-cell
baron-human,segerstolpe,50%,0-100,0.807900516596034,34.4047080126754,scmap-cell
baron-human,segerstolpe,50%,0-100,0.769204431233336,23.9022181982798,scmap-cell
baron-human,segerstolpe,50%,0-100,0.780253656267501,39.429606156632,scmap-cell
baron-human,segerstolpe,50%,0-100,0.716592502496272,24.0832956088728,scmap-cell
baron-human,segerstolpe,50%,0-100,0.844327528677393,26.5731100045269,scmap-cell
baron-human,segerstolpe,50%,0-100,0.816782903904478,58.4880036215482,scmap-cell
baron-human,segerstolpe,50%,0-100,0.783445432297358,30.2399275690358,scmap-cell
baron-human,segerstolpe,50%,200-500,0.860782908782499,21.6387505658669,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.917177109530495,69.6242643730195,scmap-cell
baron-human,segerstolpe,50%,200-500,0.834668533122212,19.2847442281575,scmap-cell
baron-human,segerstolpe,50%,200-500,0.8894003670161,21.6387505658669,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.913696119174276,64.1919420552286,scmap-cell
baron-human,segerstolpe,50%,0-100,0.874331970380196,28.8365776369398,scmap-cell
baron-human,segerstolpe,50%,0-100,0.909906485644527,29.7872340425532,scmap-cell
baron-human,segerstolpe,50%,0-100,0.913473714492668,31.4622000905387,scmap-cell
baron-human,segerstolpe,50%,0-100,0.873709109296127,44.4092349479402,scmap-cell
baron-human,segerstolpe,50%,0-100,0.778254634064945,29.1534631054776,scmap-cell
baron-human,segerstolpe,50%,0-100,0.779775196224109,35.9438660027162,scmap-cell
baron-human,segerstolpe,50%,0-100,0.750508496748575,38.1167949298325,scmap-cell
baron-human,segerstolpe,50%,0-100,0.810506605123114,25.6224535989135,scmap-cell
baron-human,segerstolpe,50%,0-100,0.752773031828532,26.4825712992304,scmap-cell
baron-human,segerstolpe,50%,0-100,0.656759537755263,51.9239474875509,scmap-cell
baron-human,segerstolpe,50%,0-100,0.793411405319965,41.014033499321,scmap-cell
baron-human,segerstolpe,50%,0-100,0.854336863002872,23.9927569035763,scmap-cell
baron-human,segerstolpe,50%,200-500,0.863044017139417,19.194205522861,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.911362719160576,72.883657763694,scmap-cell
baron-human,segerstolpe,50%,200-500,0.866333819422131,19.9637845178814,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.897786851776235,73.0194658216387,scmap-cell
baron-human,segerstolpe,50%,0-100,0.818566957106799,21.6840199185152,scmap-cell
baron-human,segerstolpe,50%,0-100,0.903824956901035,27.2521502942508,scmap-cell
baron-human,segerstolpe,50%,0-100,0.864847429491195,18.3793571751924,scmap-cell
baron-human,segerstolpe,50%,0-100,0.858469188119353,31.9148936170213,scmap-cell
baron-human,segerstolpe,50%,0-100,0.742007232039299,23.9927569035763,scmap-cell
baron-human,segerstolpe,50%,0-100,0.822607602231944,43.2322317790856,scmap-cell
baron-human,segerstolpe,50%,0-100,0.777901527424207,32.3675871435038,scmap-cell
baron-human,segerstolpe,50%,0-100,0.834168258833904,50.3395201448619,scmap-cell
baron-human,segerstolpe,50%,0-100,0.690277720618221,34.5405160706202,scmap-cell
baron-human,segerstolpe,50%,0-100,0.904461932162367,54.3684925305568,scmap-cell
baron-human,segerstolpe,50%,200-500,0.867522530403733,18.1982797645994,scmap-cell
baron-human,segerstolpe,50%,200-500,0.854120555921118,17.2023540063377,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.904461932162367,54.3684925305568,scmap-cell
baron-human,segerstolpe,50%,0-100,0.855775155074252,22.181982797646,scmap-cell
baron-human,segerstolpe,50%,0-100,0.884744814849737,23.585332729742,scmap-cell
baron-human,segerstolpe,50%,0-100,0.92038977097939,53.0556813037574,scmap-cell
baron-human,segerstolpe,50%,0-100,0.813590762639204,19.2847442281575,scmap-cell
baron-human,segerstolpe,50%,0-100,0.840168299153583,27.9311905839746,scmap-cell
baron-human,segerstolpe,50%,0-100,0.780012089118942,38.4336803983703,scmap-cell
baron-human,segerstolpe,50%,0-100,0.87211910362911,29.5156179266637,scmap-cell
baron-human,segerstolpe,50%,0-100,0.871405523613935,19.0583974649163,scmap-cell
baron-human,segerstolpe,50%,0-100,0.814638583724022,20.0543232231779,scmap-cell
baron-human,segerstolpe,50%,0-100,0.844600373815908,21.6840199185152,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.855390783846435,18.1982797645994,scmap-cell
baron-human,segerstolpe,50%,0-100,0.892589708482033,22.4988682661838,scmap-cell
baron-human,segerstolpe,50%,0-100,0.911907966138485,27.4784970574921,scmap-cell
baron-human,segerstolpe,50%,0-100,0.845751029921163,19.9637845178814,scmap-cell
baron-human,segerstolpe,50%,0-100,0.803021797195681,35.7175192394749,scmap-cell
baron-human,segerstolpe,50%,0-100,0.889526099253698,32.6392032593934,scmap-cell
baron-human,segerstolpe,50%,0-100,0.819988325315779,34.7215934812132,scmap-cell
baron-human,segerstolpe,50%,0-100,0.855222103481854,39.5654142145767,scmap-cell
baron-human,segerstolpe,50%,0-100,0.810572148003078,36.0344047080127,scmap-cell
baron-human,segerstolpe,50%,0-100,0.806812678651579,35.2648257129923,scmap-cell
baron-human,segerstolpe,50%,0-100,0.880181237441538,22.4988682661838,scmap-cell
baron-human,segerstolpe,50%,0-100,0.862357975505386,23.2231779085559,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.865817377374323,20.3712086917157,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.863500348482617,17.3381620642825,scmap-cell
baron-human,segerstolpe,50%,0-100,0.862055009359348,25.9393390674513,scmap-cell
baron-human,segerstolpe,50%,0-100,0.905207377004914,47.894975101856,scmap-cell
baron-human,segerstolpe,50%,0-100,0.933167381974249,79.2666364870982,scmap-cell
baron-human,segerstolpe,50%,0-100,0.851897486446525,18.3793571751924,scmap-cell
baron-human,segerstolpe,50%,0-100,0.886179663691772,34.1330918967859,scmap-cell
baron-human,segerstolpe,50%,0-100,0.861545833528173,22.0914440923495,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.843036907754176,17.609778180172,scmap-cell
baron-human,segerstolpe,50%,0-100,0.930983520463247,30.4210049796288,scmap-cell
baron-human,segerstolpe,50%,0-100,0.863913678615388,22.4535989135355,scmap-cell
baron-human,segerstolpe,50%,0-100,0.90468095084562,63.196016296967,scmap-cell
baron-human,segerstolpe,50%,0-100,0.760206929806015,30.3757356269805,scmap-cell
baron-human,segerstolpe,50%,0-100,0.798632033890116,37.8904481665912,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.866970075222092,20.0543232231779,scmap-cell
baron-human,segerstolpe,50%,0-100,0.862529039214677,23.9022181982798,scmap-cell
baron-human,segerstolpe,50%,0-100,0.848649389020966,17.609778180172,scmap-cell
baron-human,segerstolpe,50%,0-100,0.903449385639246,17.609778180172,scmap-cell
baron-human,segerstolpe,50%,0-100,0.764220502316719,28.3838841104572,scmap-cell
baron-human,segerstolpe,50%,0-100,0.749773991620072,26.935264825713,scmap-cell
baron-human,segerstolpe,50%,0-100,0.789598385016028,32.9560887279312,scmap-cell
baron-human,segerstolpe,50%,0-100,0.857494911188951,22.000905387053,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.853720229964455,21.3671344499774,scmap-cell
baron-human,segerstolpe,50%,0-100,0.929578523135684,27.5237664101403,scmap-cell
baron-human,segerstolpe,50%,0-100,0.925708873497899,43.1869624264373,scmap-cell
baron-human,segerstolpe,50%,0-100,0.808132262428611,26.75418741512,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.871405523613935,19.0583974649163,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.828014106092626,19.5563603440471,scmap-cell
baron-human,segerstolpe,50%,0-100,0.923633867973722,26.3467632412856,scmap-cell
baron-human,segerstolpe,50%,0-100,0.923251789001026,51.063829787234,scmap-cell
baron-human,segerstolpe,50%,0-100,0.823286753650558,17.1570846536895,scmap-cell
baron-human,segerstolpe,50%,0-100,0.846404758258496,18.4698958804889,scmap-cell
baron-human,segerstolpe,50%,0-100,0.820522691365374,31.5980081484835,scmap-cell
baron-human,segerstolpe,50%,0-100,0.673251316943784,31.4622000905387,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.931656458378442,23.3589859665007,scmap-cell
baron-human,segerstolpe,50%,0-100,0.84483150432056,24.8528746038932,scmap-cell
baron-human,segerstolpe,50%,0-100,0.910316300132349,22.3177908555908,scmap-cell
baron-human,segerstolpe,50%,0-100,0.915587888718709,40.1539157990041,scmap-cell
baron-human,segerstolpe,50%,0-100,0.746173926712482,33.9520144861929,scmap-cell
baron-human,segerstolpe,50%,0-100,0.73851394721745,29.3345405160706,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.902758092002581,47.4875509280217,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.841406654025168,20.0995925758262,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.826071106313042,22.5894069714803,scmap-cell
baron-human,segerstolpe,50%,0-100,0.94557193969925,22.4083295608873,scmap-cell
baron-human,segerstolpe,50%,0-100,0.906700530918407,18.5151652331372,scmap-cell
baron-human,segerstolpe,50%,0-100,0.895567197259722,51.7881394296062,scmap-cell
baron-human,segerstolpe,50%,0-100,0.828014106092626,19.5563603440471,scmap-cell
baron-human,segerstolpe,50%,0-100,0.773756975804485,40.0181077410593,scmap-cell
baron-human,segerstolpe,50%,0-100,0.846038334609302,38.7052965142598,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.875195029591419,19.1036668175645,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.847176032918099,34.5405160706202,scmap-cell
baron-human,segerstolpe,50%,0-100,0.888116652306357,20.2806699864192,scmap-cell
baron-human,segerstolpe,50%,0-100,0.91022566834527,33.8614757808963,scmap-cell
baron-human,segerstolpe,50%,0-100,0.892083819813009,36.5323675871435,scmap-cell
baron-human,segerstolpe,50%,0-100,0.9087319625628,40.5613399728384,scmap-cell
baron-human,segerstolpe,50%,0-100,0.713527101254638,33.0466274332277,scmap-cell
baron-human,segerstolpe,50%,0-100,0.830579919688662,22.181982797646,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.888563225616601,18.2888184698959,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.868918936697537,21.8198279764599,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.849041940429,20.3259393390674,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.830807781675703,23.585332729742,scmap-cell
baron-human,segerstolpe,50%,0-100,0.876260399215835,21.1407876867361,scmap-cell
baron-human,segerstolpe,50%,0-100,0.897737518580994,30.9189678587596,scmap-cell
baron-human,segerstolpe,50%,0-100,0.722318500164707,26.3014938886374,scmap-cell
baron-human,segerstolpe,50%,0-100,0.828429285386004,17.6550475328203,scmap-cell
baron-human,segerstolpe,50%,0-100,0.878461604939213,22.1367134449977,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.878533903787726,19.2847442281575,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.830496431991597,17.2023540063377,scmap-cell
baron-human,segerstolpe,50%,0-100,0.855317920490826,23.3589859665007,scmap-cell
baron-human,segerstolpe,50%,0-100,0.923685216466533,32.5939339067451,scmap-cell
baron-human,segerstolpe,50%,0-100,0.915212015062336,23.0421004979629,scmap-cell
baron-human,segerstolpe,50%,0-100,0.861528955124626,19.9637845178814,scmap-cell
baron-human,segerstolpe,50%,0-100,0.842095472524169,19.0583974649163,scmap-cell
baron-human,segerstolpe,50%,0-100,0.888513990124618,29.1081937528293,scmap-cell
baron-human,segerstolpe,50%,0-100,0.893126092710816,24.4001810774106,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.851237401422935,18.5604345857854,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.860123048391138,18.2888184698959,scmap-cell
baron-human,segerstolpe,50%,0-100,0.850947141185354,26.2109551833409,scmap-cell
baron-human,segerstolpe,50%,0-100,0.867842667712613,26.5278406518787,scmap-cell
baron-human,segerstolpe,50%,0-100,0.910456050976148,21.8650973291082,scmap-cell
baron-human,segerstolpe,50%,0-100,0.871720141070103,60.4345857854233,scmap-cell
baron-human,segerstolpe,50%,0-100,0.886569344405942,21.9556360344047,scmap-cell
baron-human,segerstolpe,50%,0-100,0.823950795646538,18.3793571751924,scmap-cell
baron-human,segerstolpe,50%,0-100,0.825203220864084,18.0172023540063,scmap-cell
baron-human,segerstolpe,50%,0-100,0.782199234231208,30.104119511091,scmap-cell
baron-human,segerstolpe,50%,0-100,0.764602434111198,23.766410140335,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.866401176995835,19.7374377546401,scmap-cell
baron-human,segerstolpe,50%,500-1000,0.829511626827831,19.2847442281575,scmap-cell
baron-human,segerstolpe,50%,0-100,0.881582575924806,31.3263920325939,scmap-cell
baron-human,segerstolpe,50%,0-100,0.75128579719426,45.9031235853327,scmap-cell
baron-human,segerstolpe,50%,0-100,0.853293858819395,20.5070167496605,scmap-cell
baron-human,segerstolpe,50%,0-100,0.887480115349135,18.6962426437302,scmap-cell
baron-human,segerstolpe,50%,0-100,0.901552277526062,22.181982797646,scmap-cell
