reference,mapping,threshold,n_features,n_nn,accuracy
tasic-rpkms,tasic-rpkms,0.5,500,10,89.1602144133413
tasic-rpkms,tasic-rpkms,0.5,500,10,89.8749255509232
tasic-rpkms,tasic-rpkms,0.5,500,10,89.4580107206671
tasic-rpkms,tasic-rpkms,0.5,500,10,89.4580107206671
tasic-rpkms,tasic-rpkms,0.5,500,10,91.0661107802263
tasic-rpkms,tasic-rpkms,0.5,500,10,89.1602144133413
tasic-rpkms,tasic-rpkms,0.5,500,10,89.9344848123883
tasic-rpkms,tasic-rpkms,0.5,500,10,90.4705181655747
tasic-rpkms,tasic-rpkms,0.5,500,10,91.3639070875521
tasic-rpkms,tasic-rpkms,0.5,500,10,89.1006551518761
tasic-rpkms,tasic-rpkms,0.5,500,10,90.0536033353186
tasic-rpkms,tasic-rpkms,0.5,500,10,89.3388921977368
tasic-rpkms,tasic-rpkms,0.5,500,10,89.5771292435974
tasic-rpkms,tasic-rpkms,0.5,500,10,89.9940440738535
tasic-rpkms,tasic-rpkms,0.5,500,10,89.9344848123883
tasic-rpkms,tasic-rpkms,0.5,500,10,88.9815366289458
tasic-rpkms,tasic-rpkms,0.5,500,10,90.5896366885051
tasic-rpkms,tasic-rpkms,0.5,500,10,89.9344848123883
tasic-rpkms,tasic-rpkms,0.5,500,10,91.0065515187612
tasic-rpkms,tasic-rpkms,0.5,500,10,90.1131625967838
tasic-rpkms,tasic-rpkms,0.5,500,10,90.6491959499702
tasic-rpkms,tasic-rpkms,0.5,500,10,90.1131625967838
tasic-rpkms,tasic-rpkms,0.5,500,10,89.2793329362716
tasic-rpkms,tasic-rpkms,0.5,500,10,90.1131625967838
tasic-rpkms,tasic-rpkms,0.5,500,10,89.9940440738535
tasic-rpkms,tasic-rpkms,0.5,500,10,89.6962477665277
tasic-rpkms,tasic-rpkms,0.5,500,10,88.9815366289458
tasic-rpkms,tasic-rpkms,0.5,500,10,89.2197736748064
tasic-rpkms,tasic-rpkms,0.5,500,10,89.9940440738535
tasic-rpkms,tasic-rpkms,0.5,500,10,90.1131625967838
tasic-rpkms,tasic-rpkms,0.5,500,10,90.2322811197141
tasic-rpkms,tasic-rpkms,0.5,500,10,89.9344848123883
tasic-rpkms,tasic-rpkms,0.5,500,10,89.3388921977368
tasic-rpkms,tasic-rpkms,0.5,500,10,90.946992257296
tasic-rpkms,tasic-rpkms,0.5,500,10,90.2322811197141
tasic-rpkms,tasic-rpkms,0.5,500,10,90.3513996426444
tasic-rpkms,tasic-rpkms,0.5,500,10,90.0536033353186
tasic-rpkms,tasic-rpkms,0.5,500,10,89.6962477665277
tasic-rpkms,tasic-rpkms,0.5,500,10,90.2322811197141
tasic-rpkms,tasic-rpkms,0.5,500,10,90.2322811197141
tasic-rpkms,tasic-rpkms,0.5,500,10,90.4705181655747
tasic-rpkms,tasic-rpkms,0.5,500,10,89.6366885050625
tasic-rpkms,tasic-rpkms,0.5,500,10,89.815366289458
tasic-rpkms,tasic-rpkms,0.5,500,10,91.4830256104824
tasic-rpkms,tasic-rpkms,0.5,500,10,89.6366885050625
tasic-rpkms,tasic-rpkms,0.5,500,10,89.5175699821322
tasic-rpkms,tasic-rpkms,0.5,500,10,89.9940440738535
tasic-rpkms,tasic-rpkms,0.5,500,10,89.9940440738535
tasic-rpkms,tasic-rpkms,0.5,500,10,90.3513996426444
tasic-rpkms,tasic-rpkms,0.5,500,10,89.815366289458
tasic-rpkms,tasic-rpkms,0.5,500,10,89.6366885050625
tasic-rpkms,tasic-rpkms,0.5,500,10,90.5300774270399
tasic-rpkms,tasic-rpkms,0.5,500,5,76.8314472900536
tasic-rpkms,tasic-rpkms,0.5,500,5,76.593210244193
tasic-rpkms,tasic-rpkms,0.5,500,5,75.9380583680762
tasic-rpkms,tasic-rpkms,0.5,500,5,75.2829064919595
tasic-rpkms,tasic-rpkms,0.5,500,5,76.5336509827278
tasic-rpkms,tasic-rpkms,0.5,500,5,76.3549731983323
tasic-rpkms,tasic-rpkms,0.5,500,5,75.7593805836808
tasic-rpkms,tasic-rpkms,0.5,500,5,74.8064324002382
tasic-rpkms,tasic-rpkms,0.5,500,5,75.5211435378201
tasic-rpkms,tasic-rpkms,0.5,500,5,75.1637879690292
tasic-rpkms,tasic-rpkms,0.5,500,5,76.1762954139369
tasic-rpkms,tasic-rpkms,0.5,500,5,75.4020250148898
tasic-rpkms,tasic-rpkms,0.5,500,5,76.2954139368672
tasic-rpkms,tasic-rpkms,0.5,500,5,76.1167361524717
tasic-rpkms,tasic-rpkms,0.5,500,5,74.5681953543776
tasic-rpkms,tasic-rpkms,0.5,500,5,75.1637879690292
tasic-rpkms,tasic-rpkms,0.5,500,5,76.2954139368672
tasic-rpkms,tasic-rpkms,0.5,500,5,75.8189398451459
tasic-rpkms,tasic-rpkms,0.5,500,5,75.6402620607504
tasic-rpkms,tasic-rpkms,0.5,500,5,75.8784991066111
tasic-rpkms,tasic-rpkms,0.5,500,5,76.4145324597975
tasic-rpkms,tasic-rpkms,0.5,500,5,75.9380583680762
tasic-rpkms,tasic-rpkms,0.5,500,5,75.8189398451459
tasic-rpkms,tasic-rpkms,0.5,500,5,77.3079213817749
tasic-rpkms,tasic-rpkms,0.5,500,5,75.4020250148898
tasic-rpkms,tasic-rpkms,0.5,500,5,76.4145324597975
tasic-rpkms,tasic-rpkms,0.5,500,5,75.0446694460989
tasic-rpkms,tasic-rpkms,0.5,500,5,76.2954139368672
tasic-rpkms,tasic-rpkms,0.5,500,5,75.5211435378201
tasic-rpkms,tasic-rpkms,0.5,500,5,76.0571768910065
tasic-rpkms,tasic-rpkms,0.5,500,5,76.5336509827278
tasic-rpkms,tasic-rpkms,0.5,500,5,75.0446694460989
tasic-rpkms,tasic-rpkms,0.5,500,5,75.6998213222156
tasic-rpkms,tasic-rpkms,0.5,500,5,73.8534842167957
tasic-rpkms,tasic-rpkms,0.5,500,5,77.5461584276355
tasic-rpkms,tasic-rpkms,0.5,500,5,78.1417510422871
tasic-rpkms,tasic-rpkms,0.5,500,5,76.2954139368672
tasic-rpkms,tasic-rpkms,0.5,500,5,76.4145324597975
tasic-rpkms,tasic-rpkms,0.5,500,5,76.5336509827278
tasic-rpkms,tasic-rpkms,0.5,500,5,76.2954139368672
tasic-rpkms,tasic-rpkms,0.5,500,5,76.8910065515188
tasic-rpkms,tasic-rpkms,0.5,500,5,77.36748064324
tasic-rpkms,tasic-rpkms,0.5,500,5,76.9505658129839
tasic-rpkms,tasic-rpkms,0.5,500,5,73.8534842167957
tasic-rpkms,tasic-rpkms,0.5,500,5,75.2829064919595
tasic-rpkms,tasic-rpkms,0.5,500,5,76.1762954139369
tasic-rpkms,tasic-rpkms,0.5,500,5,75.9380583680762
tasic-rpkms,tasic-rpkms,0.5,500,5,75.1637879690292
tasic-rpkms,tasic-rpkms,0.5,500,5,74.6277546158428
tasic-rpkms,tasic-rpkms,0.5,500,5,76.4740917212627
tasic-rpkms,tasic-rpkms,0.5,500,5,75.461584276355
tasic-rpkms,tasic-rpkms,0.5,500,5,75.2233472304943
tasic-rpkms,tasic-rpkms,0.5,500,5,77.724836212031
tasic-rpkms,tasic-rpkms,0.5,500,5,73.4365693865396
tasic-rpkms,tasic-rpkms,0.5,500,5,75.7593805836808
tasic-rpkms,tasic-rpkms,0.5,500,5,77.5461584276355
tasic-rpkms,tasic-rpkms,0.5,500,5,77.0696843359142
tasic-rpkms,tasic-rpkms,0.5,500,5,74.9851101846337
tasic-rpkms,tasic-rpkms,0.5,500,5,76.8910065515188
tasic-rpkms,tasic-rpkms,0.5,500,5,75.3424657534247
tasic-rpkms,tasic-rpkms,0.5,500,5,76.8314472900536
tasic-rpkms,tasic-rpkms,0.5,500,5,76.2954139368672
tasic-rpkms,tasic-rpkms,0.5,500,5,75.4020250148898
tasic-rpkms,tasic-rpkms,0.5,500,5,75.7593805836808
tasic-rpkms,tasic-rpkms,0.5,500,5,76.4740917212627
tasic-rpkms,tasic-rpkms,0.5,500,5,75.5211435378201
tasic-rpkms,tasic-rpkms,0.5,500,5,76.6527695056581
tasic-rpkms,tasic-rpkms,0.5,500,5,76.3549731983323
tasic-rpkms,tasic-rpkms,0.5,500,5,76.7718880285884
tasic-rpkms,tasic-rpkms,0.5,500,5,76.4145324597975
tasic-rpkms,tasic-rpkms,0.5,500,5,74.9255509231685
tasic-rpkms,tasic-rpkms,0.5,500,5,76.0571768910065
tasic-rpkms,tasic-rpkms,0.5,500,5,77.6652769505658
tasic-rpkms,tasic-rpkms,0.5,500,5,75.2829064919595
tasic-rpkms,tasic-rpkms,0.5,500,5,75.5211435378201
tasic-rpkms,tasic-rpkms,0.5,500,5,75.5211435378201
tasic-rpkms,tasic-rpkms,0.5,500,5,75.9380583680762
tasic-rpkms,tasic-rpkms,0.5,500,5,73.7343656938654
tasic-rpkms,tasic-rpkms,0.5,500,5,75.6402620607504
tasic-rpkms,tasic-rpkms,0.5,500,5,77.1292435973794
tasic-rpkms,tasic-rpkms,0.5,500,5,74.7468731387731
tasic-rpkms,tasic-rpkms,0.5,500,5,75.7593805836808
tasic-rpkms,tasic-rpkms,0.5,500,5,75.9380583680762
tasic-rpkms,tasic-rpkms,0.5,500,5,76.8910065515188
tasic-rpkms,tasic-rpkms,0.5,500,5,76.8314472900536
tasic-rpkms,tasic-rpkms,0.5,500,5,76.7718880285884
tasic-rpkms,tasic-rpkms,0.5,500,5,75.7593805836808
tasic-rpkms,tasic-rpkms,0.5,500,5,77.4865991661704
tasic-rpkms,tasic-rpkms,0.5,500,5,77.0101250744491
tasic-rpkms,tasic-rpkms,0.5,500,5,75.1637879690292
tasic-rpkms,tasic-rpkms,0.5,500,5,75.7593805836808
tasic-rpkms,tasic-rpkms,0.5,500,5,77.1888028588446
tasic-rpkms,tasic-rpkms,0.5,500,5,75.6998213222156
tasic-rpkms,tasic-rpkms,0.5,500,5,75.1637879690292
tasic-rpkms,tasic-rpkms,0.5,500,5,76.4740917212627
tasic-rpkms,tasic-rpkms,0.5,500,5,74.7468731387731
tasic-rpkms,tasic-rpkms,0.5,500,5,77.1292435973794
tasic-rpkms,tasic-rpkms,0.5,500,5,74.9255509231685
tasic-rpkms,tasic-rpkms,0.5,500,5,73.7343656938654
tasic-rpkms,tasic-rpkms,0.5,500,5,77.5461584276355
tasic-rpkms,tasic-rpkms,0.5,5000,10,23.3472304943419
tasic-rpkms,tasic-rpkms,0.5,5000,10,24.7170935080405
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.0744490768314
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.2060750446694
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.8487194758785
tasic-rpkms,tasic-rpkms,0.5,5000,10,27.6354973198332
tasic-rpkms,tasic-rpkms,0.5,5000,10,24.4192972007147
tasic-rpkms,tasic-rpkms,0.5,5000,10,23.2876712328767
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.9207861822513
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.7296009529482
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.0744490768314
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.6229898749256
tasic-rpkms,tasic-rpkms,0.5,5000,10,23.8237045860631
tasic-rpkms,tasic-rpkms,0.5,5000,10,23.7045860631328
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.8612269207862
tasic-rpkms,tasic-rpkms,0.5,5000,10,23.5259082787373
tasic-rpkms,tasic-rpkms,0.5,5000,10,24.2406194163192
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.7421083978559
tasic-rpkms,tasic-rpkms,0.5,5000,10,23.5259082787373
tasic-rpkms,tasic-rpkms,0.5,5000,10,29.1840381179273
tasic-rpkms,tasic-rpkms,0.5,5000,10,23.5854675402025
tasic-rpkms,tasic-rpkms,0.5,5000,10,24.2406194163192
tasic-rpkms,tasic-rpkms,0.5,5000,10,24.6575342465753
tasic-rpkms,tasic-rpkms,0.5,5000,10,24.0023823704586
tasic-rpkms,tasic-rpkms,0.5,5000,10,24.895771292436
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.3126861226921
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.0148898153663
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.7891602144133
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.4443120905301
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.6825491363907
tasic-rpkms,tasic-rpkms,0.5,5000,10,24.538415723645
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.1340083382966
tasic-rpkms,tasic-rpkms,0.5,5000,10,23.7045860631328
tasic-rpkms,tasic-rpkms,0.5,5000,10,23.0494341870161
tasic-rpkms,tasic-rpkms,0.5,5000,10,23.6450268016677
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.5634306134604
tasic-rpkms,tasic-rpkms,0.5,5000,10,23.2876712328767
tasic-rpkms,tasic-rpkms,0.5,5000,10,24.2406194163192
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.6825491363907
tasic-rpkms,tasic-rpkms,0.5,5000,10,22.6920786182251
tasic-rpkms,tasic-rpkms,0.5,5000,10,24.6575342465753
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.1340083382966
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.801667659321
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.1465157832043
tasic-rpkms,tasic-rpkms,0.5,5000,10,23.8832638475283
tasic-rpkms,tasic-rpkms,0.5,5000,10,24.7766527695057
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.6104824300179
tasic-rpkms,tasic-rpkms,0.5,5000,10,24.1215008933889
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.0148898153663
tasic-rpkms,tasic-rpkms,0.5,5000,10,24.7766527695057
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.0869565217391
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.8612269207862
tasic-rpkms,tasic-rpkms,0.5,5000,10,27.6354973198332
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.9678379988088
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.3126861226921
tasic-rpkms,tasic-rpkms,0.5,5000,10,29.3031566408577
tasic-rpkms,tasic-rpkms,0.5,5000,10,24.3597379392496
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.5038713519952
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.4443120905301
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.9678379988088
tasic-rpkms,tasic-rpkms,0.5,5000,10,23.3472304943419
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.3847528290649
tasic-rpkms,tasic-rpkms,0.5,5000,10,27.6354973198332
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.1935675997618
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.1935675997618
tasic-rpkms,tasic-rpkms,0.5,5000,10,23.9428231089935
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.0744490768314
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.7296009529482
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.9678379988088
tasic-rpkms,tasic-rpkms,0.5,5000,10,24.7170935080405
tasic-rpkms,tasic-rpkms,0.5,5000,10,23.8237045860631
tasic-rpkms,tasic-rpkms,0.5,5000,10,23.9428231089935
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.0869565217391
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.1935675997618
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.2060750446694
tasic-rpkms,tasic-rpkms,0.5,5000,10,24.4192972007147
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.1340083382966
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.1465157832043
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.3251935675998
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.1935675997618
tasic-rpkms,tasic-rpkms,0.5,5000,10,23.5259082787373
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.1340083382966
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.6229898749256
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.0869565217391
tasic-rpkms,tasic-rpkms,0.5,5000,10,28.1119714115545
tasic-rpkms,tasic-rpkms,0.5,5000,10,22.275163787969
tasic-rpkms,tasic-rpkms,0.5,5000,10,24.4788564621799
tasic-rpkms,tasic-rpkms,0.5,5000,10,23.8832638475283
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.3251935675998
tasic-rpkms,tasic-rpkms,0.5,5000,10,24.5979749851102
tasic-rpkms,tasic-rpkms,0.5,5000,10,28.0524121500893
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.4318046456224
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.6825491363907
tasic-rpkms,tasic-rpkms,0.5,5000,10,27.2185824895771
tasic-rpkms,tasic-rpkms,0.5,5000,10,24.895771292436
tasic-rpkms,tasic-rpkms,0.5,5000,10,23.5854675402025
tasic-rpkms,tasic-rpkms,0.5,5000,10,26.5634306134604
tasic-rpkms,tasic-rpkms,0.5,5000,10,25.0148898153663
tasic-rpkms,tasic-rpkms,0.5,5000,10,23.8832638475283
tasic-rpkms,tasic-rpkms,0.5,5000,10,23.1089934484812
tasic-rpkms,tasic-rpkms,0.5,5000,5,14.8898153662895
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.9618820726623
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.842763549732
tasic-rpkms,tasic-rpkms,0.5,5000,5,17.8677784395474
tasic-rpkms,tasic-rpkms,0.5,5000,5,16.8552709946397
tasic-rpkms,tasic-rpkms,0.5,5000,5,18.2251340083383
tasic-rpkms,tasic-rpkms,0.5,5000,5,14.6515783204288
tasic-rpkms,tasic-rpkms,0.5,5000,5,14.4729005360334
tasic-rpkms,tasic-rpkms,0.5,5000,5,17.3317450863609
tasic-rpkms,tasic-rpkms,0.5,5000,5,17.4508636092912
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.485407980941
tasic-rpkms,tasic-rpkms,0.5,5000,5,17.0339487790351
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.7236450268017
tasic-rpkms,tasic-rpkms,0.5,5000,5,14.2942227516379
tasic-rpkms,tasic-rpkms,0.5,5000,5,16.97438951757
tasic-rpkms,tasic-rpkms,0.5,5000,5,14.353782013103
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.0684931506849
tasic-rpkms,tasic-rpkms,0.5,5000,5,17.6295413936867
tasic-rpkms,tasic-rpkms,0.5,5000,5,14.4133412745682
tasic-rpkms,tasic-rpkms,0.5,5000,5,19.4758784991066
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.3662894580107
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.842763549732
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.0684931506849
tasic-rpkms,tasic-rpkms,0.5,5000,5,14.1751042287076
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.6045265038714
tasic-rpkms,tasic-rpkms,0.5,5000,5,16.3787969029184
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.1876116736152
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.6045265038714
tasic-rpkms,tasic-rpkms,0.5,5000,5,17.0935080405003
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.9618820726623
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.9023228111971
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.842763549732
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.7832042882668
tasic-rpkms,tasic-rpkms,0.5,5000,5,14.6515783204288
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.6045265038714
tasic-rpkms,tasic-rpkms,0.5,5000,5,16.7957117331745
tasic-rpkms,tasic-rpkms,0.5,5000,5,13.9964264443121
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.1280524121501
tasic-rpkms,tasic-rpkms,0.5,5000,5,17.8677784395474
tasic-rpkms,tasic-rpkms,0.5,5000,5,13.6986301369863
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.485407980941
tasic-rpkms,tasic-rpkms,0.5,5000,5,14.6515783204288
tasic-rpkms,tasic-rpkms,0.5,5000,5,18.5229303156641
tasic-rpkms,tasic-rpkms,0.5,5000,5,17.0935080405003
tasic-rpkms,tasic-rpkms,0.5,5000,5,14.5920190589637
tasic-rpkms,tasic-rpkms,0.5,5000,5,16.2001191185229
tasic-rpkms,tasic-rpkms,0.5,5000,5,16.4383561643836
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.4258487194759
tasic-rpkms,tasic-rpkms,0.5,5000,5,14.9493746277546
tasic-rpkms,tasic-rpkms,0.5,5000,5,14.8302561048243
tasic-rpkms,tasic-rpkms,0.5,5000,5,16.9148302561048
tasic-rpkms,tasic-rpkms,0.5,5000,5,17.5104228707564
tasic-rpkms,tasic-rpkms,0.5,5000,5,18.7016081000596
tasic-rpkms,tasic-rpkms,0.5,5000,5,18.3442525312686
tasic-rpkms,tasic-rpkms,0.5,5000,5,16.2596783799881
tasic-rpkms,tasic-rpkms,0.5,5000,5,19.3567599761763
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.1280524121501
tasic-rpkms,tasic-rpkms,0.5,5000,5,17.1530673019655
tasic-rpkms,tasic-rpkms,0.5,5000,5,16.2596783799881
tasic-rpkms,tasic-rpkms,0.5,5000,5,16.6765932102442
tasic-rpkms,tasic-rpkms,0.5,5000,5,14.9493746277546
tasic-rpkms,tasic-rpkms,0.5,5000,5,16.4979154258487
tasic-rpkms,tasic-rpkms,0.5,5000,5,18.0464562239428
tasic-rpkms,tasic-rpkms,0.5,5000,5,16.2001191185229
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.485407980941
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.0684931506849
tasic-rpkms,tasic-rpkms,0.5,5000,5,16.4383561643836
tasic-rpkms,tasic-rpkms,0.5,5000,5,17.5104228707564
tasic-rpkms,tasic-rpkms,0.5,5000,5,17.4508636092912
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.4258487194759
tasic-rpkms,tasic-rpkms,0.5,5000,5,14.353782013103
tasic-rpkms,tasic-rpkms,0.5,5000,5,14.2346634901727
tasic-rpkms,tasic-rpkms,0.5,5000,5,16.7957117331745
tasic-rpkms,tasic-rpkms,0.5,5000,5,16.2001191185229
tasic-rpkms,tasic-rpkms,0.5,5000,5,16.5574746873139
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.7832042882668
tasic-rpkms,tasic-rpkms,0.5,5000,5,16.2001191185229
tasic-rpkms,tasic-rpkms,0.5,5000,5,17.748659916617
tasic-rpkms,tasic-rpkms,0.5,5000,5,18.106015485408
tasic-rpkms,tasic-rpkms,0.5,5000,5,17.5699821322216
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.6640857653365
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.6640857653365
tasic-rpkms,tasic-rpkms,0.5,5000,5,17.3317450863609
tasic-rpkms,tasic-rpkms,0.5,5000,5,17.3317450863609
tasic-rpkms,tasic-rpkms,0.5,5000,5,17.8677784395474
tasic-rpkms,tasic-rpkms,0.5,5000,5,13.4603930911257
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.6640857653365
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.0089338892198
tasic-rpkms,tasic-rpkms,0.5,5000,5,16.4979154258487
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.7832042882668
tasic-rpkms,tasic-rpkms,0.5,5000,5,18.9994044073853
tasic-rpkms,tasic-rpkms,0.5,5000,5,16.7361524717093
tasic-rpkms,tasic-rpkms,0.5,5000,5,17.5104228707564
tasic-rpkms,tasic-rpkms,0.5,5000,5,17.2721858248958
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.3067301965456
tasic-rpkms,tasic-rpkms,0.5,5000,5,16.0810005955926
tasic-rpkms,tasic-rpkms,0.5,5000,5,16.1405598570578
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.7832042882668
tasic-rpkms,tasic-rpkms,0.5,5000,5,15.4258487194759
tasic-rpkms,tasic-rpkms,0.5,5000,5,13.8773079213818
usoskin,usoskin,0.5,100,10,71.8649517684888
usoskin,usoskin,0.5,100,10,75.8842443729904
usoskin,usoskin,0.5,100,10,70.2572347266881
usoskin,usoskin,0.5,100,10,73.1511254019293
usoskin,usoskin,0.5,100,10,73.6334405144695
usoskin,usoskin,0.5,100,10,73.3118971061093
usoskin,usoskin,0.5,100,10,72.9903536977492
usoskin,usoskin,0.5,100,10,71.7041800643087
usoskin,usoskin,0.5,100,10,73.1511254019293
usoskin,usoskin,0.5,100,10,74.5980707395498
usoskin,usoskin,0.5,100,10,74.4372990353698
usoskin,usoskin,0.5,100,10,73.1511254019293
usoskin,usoskin,0.5,100,10,71.7041800643087
usoskin,usoskin,0.5,100,10,71.2218649517685
usoskin,usoskin,0.5,100,10,71.8649517684888
usoskin,usoskin,0.5,100,10,73.3118971061093
usoskin,usoskin,0.5,100,10,73.6334405144695
usoskin,usoskin,0.5,100,10,70.096463022508
usoskin,usoskin,0.5,100,10,73.7942122186495
usoskin,usoskin,0.5,100,10,72.3472668810289
usoskin,usoskin,0.5,100,10,71.7041800643087
usoskin,usoskin,0.5,100,10,70.9003215434084
usoskin,usoskin,0.5,100,10,75.2411575562701
usoskin,usoskin,0.5,100,10,72.3472668810289
usoskin,usoskin,0.5,100,10,73.6334405144695
usoskin,usoskin,0.5,100,10,69.6141479099679
usoskin,usoskin,0.5,100,10,74.91961414791
usoskin,usoskin,0.5,100,10,74.1157556270096
usoskin,usoskin,0.5,100,10,71.7041800643087
usoskin,usoskin,0.5,100,10,73.9549839228296
usoskin,usoskin,0.5,100,10,71.3826366559485
usoskin,usoskin,0.5,100,10,70.7395498392283
usoskin,usoskin,0.5,100,10,72.0257234726688
usoskin,usoskin,0.5,100,10,72.8295819935691
usoskin,usoskin,0.5,100,10,73.7942122186495
usoskin,usoskin,0.5,100,10,70.5787781350482
usoskin,usoskin,0.5,100,10,71.7041800643087
usoskin,usoskin,0.5,100,10,73.3118971061093
usoskin,usoskin,0.5,100,10,73.1511254019293
usoskin,usoskin,0.5,100,10,74.2765273311897
usoskin,usoskin,0.5,100,10,73.6334405144695
usoskin,usoskin,0.5,100,10,70.096463022508
usoskin,usoskin,0.5,100,10,72.0257234726688
usoskin,usoskin,0.5,100,10,74.2765273311897
usoskin,usoskin,0.5,100,10,72.6688102893891
usoskin,usoskin,0.5,100,10,73.7942122186495
usoskin,usoskin,0.5,100,10,72.3472668810289
usoskin,usoskin,0.5,100,10,73.1511254019293
usoskin,usoskin,0.5,100,10,71.2218649517685
usoskin,usoskin,0.5,100,10,72.1864951768489
usoskin,usoskin,0.5,100,10,72.8295819935691
usoskin,usoskin,0.5,100,10,74.4372990353698
usoskin,usoskin,0.5,100,10,71.5434083601286
usoskin,usoskin,0.5,100,10,74.5980707395498
usoskin,usoskin,0.5,100,10,75.08038585209
usoskin,usoskin,0.5,100,10,72.3472668810289
usoskin,usoskin,0.5,100,10,72.8295819935691
usoskin,usoskin,0.5,100,10,73.4726688102894
usoskin,usoskin,0.5,100,10,73.9549839228296
usoskin,usoskin,0.5,100,10,74.2765273311897
usoskin,usoskin,0.5,100,10,73.1511254019293
usoskin,usoskin,0.5,100,10,74.7588424437299
usoskin,usoskin,0.5,100,10,71.2218649517685
usoskin,usoskin,0.5,100,10,72.3472668810289
usoskin,usoskin,0.5,100,10,69.6141479099679
usoskin,usoskin,0.5,100,10,72.8295819935691
usoskin,usoskin,0.5,100,10,72.1864951768489
usoskin,usoskin,0.5,100,10,71.8649517684888
usoskin,usoskin,0.5,100,10,71.2218649517685
usoskin,usoskin,0.5,100,10,71.8649517684888
